cve.id,cvss_baseScore,cve.lastModified
CVE-2025-7979,7.8,2025-09-22T20:50:47.843
CVE-2025-7980,7.8,2025-09-22T20:50:53.870
CVE-2025-7981,7.8,2025-09-22T20:51:09.477
CVE-2025-7982,7.8,2025-09-22T20:47:20.933
CVE-2025-7983,7.8,2025-09-22T20:51:17.560
CVE-2025-7984,7.8,2025-09-22T20:47:25.950
CVE-2025-7985,7.8,2025-09-22T20:47:31.333
CVE-2025-7986,7.8,2025-09-22T20:51:27.197
CVE-2025-7987,7.8,2025-09-22T20:51:35.990
CVE-2025-7988,7.8,2025-09-22T20:51:49.130
CVE-2025-7989,7.8,2025-09-22T20:42:28.860
CVE-2025-7990,7.8,2025-09-22T20:42:18.870
CVE-2025-7991,7.8,2025-09-22T20:42:08.630
CVE-2025-7992,7.8,2025-09-22T20:41:58.777
CVE-2025-7993,7.8,2025-09-22T20:42:40.550
CVE-2025-7994,7.8,2025-09-22T20:42:57.193
CVE-2025-7995,7.8,2025-09-22T20:40:54.690
CVE-2025-7996,7.8,2025-09-22T20:40:49.807
CVE-2025-7997,7.8,2025-09-22T20:40:43.070
CVE-2025-7998,7.8,2025-09-22T20:40:37.300
CVE-2025-7999,7.8,2025-09-22T20:40:30.340
CVE-2025-8000,7.8,2025-09-22T20:20:15.730
CVE-2025-8001,7.8,2025-09-22T20:18:37.620
CVE-2025-8002,7.8,2025-09-22T20:19:03.047
CVE-2025-8003,7.8,2025-09-22T20:19:35.580
CVE-2025-8004,7.8,2025-09-22T20:19:59.650
CVE-2025-8005,7.8,2025-09-22T20:12:02.530
CVE-2025-8006,7.8,2025-09-22T20:40:23.807
CVE-2025-10620,8.8,2025-09-20T02:34:59.097
CVE-2025-10621,9.8,2025-10-23T20:06:00.793
CVE-2025-23268,9.8,2025-10-08T17:13:54.433
CVE-2025-23316,9.8,2025-09-25T20:20:35.247
CVE-2025-23328,7.5,2025-09-25T20:20:12.717
CVE-2025-23329,7.5,2025-09-25T20:18:47.033
CVE-2025-23336,7.5,2025-09-25T20:18:06.233
CVE-2025-10623,9.8,2025-10-23T20:06:00.793
CVE-2025-10624,9.8,2025-09-19T20:39:32.737
CVE-2025-10625,8.8,2025-09-20T02:37:49.907
CVE-2025-23337,6.7,2025-09-18T13:43:34.310
CVE-2025-10626,8.8,2025-09-20T02:37:38.330
CVE-2025-10627,8.8,2025-09-20T02:37:17.930
CVE-2025-10628,8.8,2025-09-22T18:22:33.123
CVE-2025-10629,8.8,2025-09-22T18:20:03.387
CVE-2025-10631,5.4,2025-09-20T02:37:04.060
CVE-2025-10632,5.4,2025-09-20T02:36:46.670
CVE-2025-10634,8.8,2025-09-24T18:42:57.803
CVE-2025-10642,3.5,2025-09-18T13:43:34.310
CVE-2023-49564,8.8,2025-09-18T18:15:36.343
CVE-2023-49565,8.4,2025-09-18T18:15:37.353
CVE-2025-5305,9.8,2025-09-22T18:15:47.090
CVE-2025-8942,9.1,2025-09-22T18:15:47.370
CVE-2025-9083,9.8,2025-12-23T18:59:02.377
CVE-2025-10493,5.3,2025-09-18T13:43:34.310
CVE-2025-0547,4.7,2025-09-18T13:43:34.310
CVE-2025-6237,9.8,2025-09-18T14:15:50.343
CVE-2025-30187,3.7,2025-11-04T22:16:09.450
CVE-2025-8565,8.1,2025-09-18T13:43:34.310
CVE-2025-9992,6.4,2025-09-18T13:43:34.310
CVE-2025-10662,9.8,2025-09-19T20:30:03.903
CVE-2025-10663,9.8,2025-09-20T02:36:03.413
CVE-2024-13151,9.8,2025-10-03T13:15:45.463
CVE-2024-25011,5.3,2025-09-18T13:43:34.310
CVE-2024-48851,7.2,2025-09-18T13:43:34.310
CVE-2025-10207,7.2,2025-09-18T13:43:34.310
CVE-2025-10664,9.8,2025-09-19T20:25:24.843
CVE-2025-10665,9.8,2025-10-08T17:07:32.320
CVE-2025-40677,,2025-09-18T13:43:34.310
CVE-2025-40678,,2025-09-18T13:43:34.310
CVE-2025-10666,9.8,2026-02-03T22:16:27.113
CVE-2025-10667,9.8,2025-09-20T02:35:52.853
CVE-2022-50375,5.5,2026-01-14T19:16:10.967
CVE-2022-50376,5.5,2026-01-14T19:16:11.180
CVE-2022-50378,7.8,2026-01-14T19:16:11.400
CVE-2022-50379,4.7,2026-01-14T19:16:11.593
CVE-2022-50380,5.5,2026-01-14T19:16:11.760
CVE-2022-50381,5.5,2026-01-14T19:16:11.923
CVE-2022-50382,5.5,2026-01-14T19:16:12.097
CVE-2022-50383,5.5,2026-01-14T19:16:12.260
CVE-2022-50384,7.8,2026-01-14T19:16:12.420
CVE-2022-50385,5.5,2026-01-14T19:16:12.597
CVE-2022-50386,8.0,2026-01-14T19:16:13.183
CVE-2022-50387,5.5,2026-01-14T19:16:13.350
CVE-2022-50388,5.5,2026-01-14T19:16:13.500
CVE-2022-50389,5.5,2026-01-14T19:16:13.670
CVE-2022-50390,5.5,2026-03-17T16:35:18.550
CVE-2022-50391,5.5,2026-01-14T19:16:14.180
CVE-2022-50392,5.5,2026-01-14T19:16:14.373
CVE-2022-50393,5.5,2026-01-14T19:16:14.633
CVE-2022-50394,7.1,2026-01-14T19:16:14.790
CVE-2022-50395,5.5,2026-01-14T19:16:14.957
CVE-2022-50396,5.5,2026-01-14T19:16:15.120
CVE-2022-50398,5.5,2026-01-14T19:16:15.290
CVE-2022-50399,5.5,2026-01-14T19:16:15.450
CVE-2022-50400,5.5,2026-01-14T19:16:15.613
CVE-2023-53369,5.5,2026-01-14T19:16:34.187
CVE-2023-53370,5.5,2026-01-14T19:16:34.350
CVE-2023-53371,5.5,2026-01-14T19:16:34.517
CVE-2023-53372,7.8,2026-01-14T19:16:34.673
CVE-2023-53373,7.8,2026-01-14T19:16:34.837
CVE-2023-53374,7.8,2026-01-14T19:16:35.000
CVE-2023-53375,5.5,2026-01-14T19:16:35.153
CVE-2023-53376,7.1,2026-01-14T19:16:35.330
CVE-2023-53377,7.8,2026-01-14T19:16:35.487
CVE-2023-53378,5.5,2026-01-14T19:16:35.660
CVE-2023-53379,5.5,2026-01-14T19:16:35.810
CVE-2023-53380,5.5,2026-01-14T19:16:35.980
CVE-2023-53381,5.5,2026-01-14T19:16:36.143
CVE-2023-53382,5.5,2026-01-14T19:16:36.307
CVE-2023-53383,5.5,2026-01-14T19:16:36.470
CVE-2023-53384,5.5,2026-01-14T19:16:36.623
CVE-2023-53385,5.5,2026-01-14T19:16:36.790
CVE-2023-53386,7.8,2026-01-14T19:16:36.947
CVE-2023-53387,5.5,2026-01-14T19:16:37.110
CVE-2023-53388,7.8,2026-01-14T19:16:37.260
CVE-2023-53389,5.5,2026-01-14T19:16:37.433
CVE-2023-53390,5.5,2026-01-14T19:16:37.627
CVE-2023-53391,5.5,2026-01-14T19:16:38.023
CVE-2023-53392,7.1,2026-03-17T16:36:34.700
CVE-2023-53393,5.5,2026-01-14T19:16:38.207
CVE-2023-53394,5.5,2026-01-14T19:16:38.380
CVE-2023-53395,7.8,2026-01-14T19:16:38.753
CVE-2023-53396,5.5,2026-01-14T19:16:39.100
CVE-2023-53397,5.5,2026-01-14T19:16:39.283
CVE-2023-53398,7.8,2026-01-14T19:16:39.457
CVE-2023-53399,5.5,2026-01-14T19:16:39.613
CVE-2023-53400,5.5,2026-01-14T19:16:39.773
CVE-2023-53401,4.7,2026-01-14T19:16:39.937
CVE-2023-53402,5.5,2026-01-14T19:16:40.097
CVE-2023-53403,5.5,2026-01-14T19:16:40.257
CVE-2023-53404,5.5,2026-01-14T19:16:40.420
CVE-2023-53405,5.5,2026-01-14T19:16:40.580
CVE-2023-53406,5.5,2026-01-14T19:16:40.760
CVE-2023-53407,5.5,2026-01-14T20:15:58.440
CVE-2023-53408,5.5,2026-01-14T20:15:58.600
CVE-2023-53409,5.5,2026-01-14T20:15:58.760
CVE-2023-53410,5.5,2026-01-14T20:15:58.910
CVE-2023-53411,5.5,2026-01-14T20:15:59.067
CVE-2023-53412,5.5,2026-01-14T20:15:59.223
CVE-2023-53413,5.5,2026-01-14T20:15:59.387
CVE-2023-53414,5.5,2026-01-14T20:15:59.543
CVE-2023-53415,5.5,2026-01-14T20:15:59.717
CVE-2023-53416,5.5,2026-01-14T20:15:59.880
CVE-2023-53417,5.5,2026-01-14T20:16:00.133
CVE-2023-53418,5.5,2026-01-14T20:16:00.320
CVE-2025-10668,9.8,2025-09-19T20:12:40.883
CVE-2025-10669,6.3,2025-09-19T16:00:27.847
CVE-2025-10670,9.8,2025-09-19T20:11:34.523
CVE-2025-4444,3.7,2025-09-19T16:00:27.847
CVE-2025-10671,3.7,2025-09-19T16:00:27.847
CVE-2025-10672,7.8,2025-09-19T17:15:44.890
CVE-2025-10673,9.8,2025-09-19T20:40:02.263
CVE-2025-55911,6.5,2025-10-31T17:13:54.607
CVE-2025-57452,6.1,2025-10-08T17:04:29.033
CVE-2025-59040,4.3,2025-09-19T16:00:27.847
CVE-2025-59417,6.1,2025-09-25T15:32:15.280
CVE-2025-59421,,2025-09-19T16:00:27.847
CVE-2022-50401,7.8,2026-01-14T20:15:52.433
CVE-2022-50402,5.5,2026-01-14T20:15:52.617
CVE-2022-50404,5.5,2026-03-17T16:37:01.920
CVE-2022-50405,5.5,2026-01-14T20:15:52.947
CVE-2022-50406,7.8,2026-01-14T20:15:53.127
CVE-2022-50407,5.5,2026-01-14T20:15:53.287
CVE-2022-50408,7.8,2026-01-14T20:15:53.453
CVE-2022-50409,5.5,2025-12-23T14:16:35.947
CVE-2022-50410,7.8,2026-01-14T20:15:53.623
CVE-2022-50411,7.8,2026-01-14T20:15:53.793
CVE-2022-50412,7.8,2026-01-14T20:15:53.953
CVE-2022-50413,7.8,2026-01-14T20:15:54.150
CVE-2022-50414,5.5,2026-01-14T20:15:54.327
CVE-2022-50415,5.5,2026-01-14T20:15:54.493
CVE-2022-50416,5.5,2026-01-14T20:15:54.667
CVE-2022-50417,7.8,2026-01-14T20:15:54.830
CVE-2022-50418,5.5,2026-01-14T20:15:55.007
CVE-2022-50419,7.8,2026-01-14T20:15:55.167
CVE-2023-49367,8.8,2025-09-19T16:00:27.847
CVE-2023-53419,5.5,2026-01-14T20:16:00.487
CVE-2023-53420,7.1,2026-01-14T20:16:00.647
CVE-2023-53421,5.5,2026-02-06T17:16:13.230
CVE-2023-53422,5.5,2026-01-14T20:16:00.963
CVE-2023-53423,5.5,2026-01-14T20:16:01.147
CVE-2023-53424,5.5,2026-02-19T16:27:08.123
CVE-2023-53425,5.5,2026-01-14T20:16:01.487
CVE-2023-53426,7.8,2026-01-14T20:16:01.660
CVE-2023-53427,7.8,2026-01-14T20:16:01.840
CVE-2023-53428,5.5,2026-01-14T20:16:02.130
CVE-2023-53429,5.5,2026-01-14T20:16:02.293
CVE-2023-53430,5.5,2026-01-14T20:16:02.447
CVE-2023-53431,5.5,2026-01-14T20:16:02.607
CVE-2023-53432,7.8,2026-01-14T20:16:02.770
CVE-2023-53433,5.5,2026-01-14T20:16:02.927
CVE-2023-53434,5.5,2026-01-14T20:16:03.097
CVE-2023-53435,5.5,2026-01-14T20:16:03.257
CVE-2023-53436,5.5,2026-01-14T20:16:03.430
CVE-2023-53437,5.5,2026-01-14T20:16:03.593
CVE-2023-53438,5.5,2026-01-14T20:16:03.760
CVE-2023-53439,5.5,2026-01-14T20:16:03.920
CVE-2023-53440,5.5,2026-01-14T20:16:04.083
CVE-2023-53441,5.5,2026-01-14T20:16:04.250
CVE-2023-53442,5.5,2026-01-14T20:16:04.413
CVE-2023-53443,5.5,2026-01-14T20:16:04.573
CVE-2023-53444,5.5,2026-01-14T20:16:04.737
CVE-2023-53445,5.5,2026-01-14T20:16:04.897
CVE-2023-53446,7.8,2026-01-14T20:16:05.053
CVE-2023-53447,4.7,2026-01-14T20:16:05.213
CVE-2025-10674,4.3,2025-10-03T17:30:46.123
CVE-2025-10675,4.3,2025-10-03T17:29:59.983
CVE-2025-10676,4.3,2025-10-03T17:28:53.917
CVE-2025-36139,4.8,2025-09-25T16:16:36.910
CVE-2025-36143,7.2,2025-09-25T15:50:10.570
CVE-2025-36146,4.3,2025-09-25T15:52:20.303
CVE-2025-50255,7.8,2025-09-19T16:00:27.847
CVE-2025-55912,7.3,2025-10-31T17:14:53.060
CVE-2025-10687,9.8,2025-09-19T20:42:37.463
CVE-2025-10650,,2026-02-20T17:25:08.210
CVE-2025-26503,6.7,2025-09-19T16:00:27.847
CVE-2025-47906,6.5,2026-01-27T19:56:17.707
CVE-2025-10688,9.8,2025-09-30T15:11:56.390
CVE-2025-59424,7.3,2025-10-06T15:03:32.200
CVE-2025-10689,9.8,2025-10-03T17:26:40.087
CVE-2025-30519,9.8,2025-09-19T16:00:27.847
CVE-2025-47698,,2025-09-19T16:00:27.847
CVE-2025-53947,7.7,2025-09-19T16:00:27.847
CVE-2025-54754,8.0,2025-09-19T16:00:27.847
CVE-2025-54807,9.8,2025-09-19T16:00:27.847
CVE-2025-55068,8.2,2025-09-19T16:00:27.847
CVE-2025-57293,8.8,2025-10-03T17:24:46.327
CVE-2025-57295,8.0,2025-10-03T17:23:12.650
CVE-2025-10035,9.8,2025-10-24T13:44:10.740
CVE-2025-52873,8.1,2025-09-19T16:00:27.847
CVE-2025-53969,8.8,2025-09-19T16:00:27.847
CVE-2025-54497,8.1,2025-09-19T16:00:27.847
CVE-2025-54810,8.0,2025-09-19T16:00:27.847
CVE-2025-54818,8.0,2025-09-19T16:00:27.847
CVE-2025-54860,7.7,2025-09-19T16:00:27.847
CVE-2025-59215,7.0,2025-09-25T15:52:47.320
CVE-2025-59216,7.0,2025-09-25T15:53:03.740
CVE-2025-59220,7.0,2025-09-25T15:53:26.307
CVE-2025-59691,3.7,2025-09-19T16:00:27.847
CVE-2025-59692,3.7,2025-09-19T16:00:27.847
CVE-2025-30755,6.1,2025-09-22T14:25:46.860
CVE-2025-6198,7.2,2025-09-25T10:15:31.670
CVE-2025-10690,9.8,2025-09-19T16:00:27.847
CVE-2025-59712,5.4,2025-09-23T16:57:45.443
CVE-2025-59713,8.1,2025-09-23T16:57:34.403
CVE-2025-59714,4.9,2025-10-08T16:24:24.873
CVE-2025-59715,5.4,2025-09-23T16:55:58.423
CVE-2025-7937,7.2,2025-09-25T10:15:31.877
CVE-2025-59717,9.8,2025-10-08T16:23:30.987
CVE-2025-8487,5.4,2025-09-19T16:00:27.847
CVE-2025-10146,6.1,2025-09-19T16:00:27.847
CVE-2025-5955,8.1,2025-09-19T16:00:27.847
CVE-2025-10456,6.5,2025-10-29T18:16:37.553
CVE-2025-10457,8.1,2025-10-29T18:52:28.127
CVE-2025-10458,7.6,2025-10-29T18:08:06.747
CVE-2025-5948,9.8,2025-09-19T16:00:27.847
CVE-2025-7403,6.5,2025-10-29T18:05:53.470
CVE-2025-7702,4.7,2025-09-19T16:00:27.847
CVE-2025-10647,8.8,2025-09-19T16:00:27.847
CVE-2025-9905,7.3,2025-09-23T16:53:40.050
CVE-2025-9906,7.3,2025-09-23T16:53:28.170
CVE-2025-10630,4.3,2025-09-19T16:00:27.847
CVE-2025-10719,4.3,2025-09-19T16:00:27.847
CVE-2025-8531,6.8,2025-09-24T06:15:47.653
CVE-2025-10468,7.5,2025-09-19T16:00:27.847
CVE-2025-10707,8.8,2025-12-31T01:53:45.433
CVE-2025-10708,7.5,2025-10-03T17:21:57.357
CVE-2025-10709,7.5,2025-10-03T17:14:18.557
CVE-2025-9969,7.1,2025-09-19T16:00:27.847
CVE-2025-10710,4.3,2025-09-19T16:00:27.847
CVE-2025-10711,4.3,2025-09-19T16:00:27.847
CVE-2025-7665,8.1,2025-09-19T16:00:27.847
CVE-2025-10712,7.3,2025-09-19T16:00:27.847
CVE-2025-10715,5.3,2025-09-19T16:00:27.847
CVE-2025-46703,6.4,2025-09-22T16:21:56.270
CVE-2025-48007,6.4,2025-09-22T16:21:58.673
CVE-2025-57880,5.4,2025-09-22T16:21:50.223
CVE-2025-58114,4.8,2025-09-22T16:21:52.940
CVE-2025-10716,5.3,2025-09-19T17:15:45.817
CVE-2025-10717,5.3,2025-09-19T17:15:45.957
CVE-2025-57528,7.7,2025-10-03T15:08:38.653
CVE-2025-8532,6.4,2025-09-30T14:15:40.880
CVE-2025-8664,6.3,2025-09-19T16:00:27.847
CVE-2025-10718,5.3,2025-09-22T21:23:01.543
CVE-2025-39837,7.8,2026-01-14T20:16:07.567
CVE-2025-39838,5.5,2026-01-23T02:34:16.110
CVE-2025-39839,7.1,2026-01-20T15:31:05.347
CVE-2025-39840,7.1,2026-01-14T20:16:07.740
CVE-2025-39841,7.8,2026-01-20T15:30:38.463
CVE-2025-39842,5.5,2026-01-20T15:26:04.463
CVE-2025-39843,5.5,2026-01-20T15:25:24.323
CVE-2025-39844,5.5,2026-01-20T15:24:20.697
CVE-2025-39845,5.5,2026-01-20T15:23:27.490
CVE-2025-39846,5.5,2026-01-20T15:22:04.433
CVE-2025-39847,5.5,2026-01-20T15:20:07.757
CVE-2025-39848,5.5,2026-01-20T15:19:24.943
CVE-2025-39849,7.8,2026-01-20T15:17:26.807
CVE-2025-39850,5.5,2026-01-14T20:16:07.900
CVE-2025-39851,5.5,2026-01-14T20:16:08.077
CVE-2025-39852,5.5,2026-01-14T20:16:08.237
CVE-2025-39853,7.1,2026-01-20T15:16:52.147
CVE-2025-39854,7.8,2026-01-14T20:16:08.403
CVE-2025-39855,7.8,2026-01-14T20:16:08.563
CVE-2025-39856,5.5,2026-01-14T20:16:08.730
CVE-2025-39857,5.5,2026-01-20T20:43:05.180
CVE-2025-39858,5.5,2026-01-14T20:16:08.887
CVE-2025-39859,7.8,2026-01-14T20:16:09.047
CVE-2025-39860,7.8,2026-01-20T20:42:47.797
CVE-2025-39861,7.8,2026-01-14T20:16:09.203
CVE-2025-39862,7.8,2026-01-14T20:16:09.367
CVE-2025-39863,7.8,2026-03-25T11:16:12.207
CVE-2025-39864,7.8,2026-01-20T20:41:47.730
CVE-2025-39865,5.5,2026-01-20T20:41:32.020
CVE-2025-39866,7.8,2026-01-23T02:33:32.033
CVE-2025-55910,6.3,2025-09-25T19:34:47.980
CVE-2025-56869,5.3,2025-10-03T17:12:02.840
CVE-2025-57296,6.5,2025-09-25T19:34:34.617
CVE-2025-57644,9.1,2025-10-17T14:21:55.657
CVE-2025-59344,7.7,2025-09-22T21:23:01.543
CVE-2025-59427,,2025-09-22T21:23:01.543
CVE-2025-36248,6.1,2025-11-04T20:17:15.143
CVE-2025-10721,5.3,2025-09-22T21:23:01.543
CVE-2025-10722,5.3,2025-09-22T21:23:01.543
CVE-2025-48703,9.0,2025-11-05T14:07:33.610
CVE-2022-4980,,2025-09-22T21:23:01.543
CVE-2024-13990,,2025-09-22T21:23:01.543
CVE-2025-26514,6.4,2025-09-23T14:32:00.057
CVE-2025-26515,7.5,2025-09-23T14:31:27.840
CVE-2025-26516,5.3,2025-09-23T14:31:10.757
CVE-2025-26517,5.4,2025-09-23T14:30:09.863
CVE-2025-34188,7.8,2025-10-02T22:15:34.743
CVE-2025-34189,7.8,2025-10-02T22:15:36.013
CVE-2025-34190,7.8,2025-09-29T20:15:31.700
CVE-2025-34191,8.4,2025-10-02T22:15:36.163
CVE-2025-34192,9.8,2025-10-02T22:15:36.300
CVE-2025-34193,9.8,2025-09-29T20:15:31.933
CVE-2025-34194,7.8,2025-09-29T20:15:32.087
CVE-2025-34195,9.8,2025-10-02T22:15:36.440
CVE-2025-34197,7.8,2025-10-02T22:15:36.720
CVE-2025-34198,9.8,2025-10-02T22:15:36.847
CVE-2025-34199,8.1,2025-11-25T15:15:51.467
CVE-2025-34200,7.8,2025-09-24T19:18:22.493
CVE-2025-34201,7.8,2025-09-24T19:18:45.613
CVE-2025-34202,8.8,2025-10-02T22:15:37.107
CVE-2025-34203,9.8,2025-10-02T22:15:37.257
CVE-2025-34204,9.8,2025-09-24T19:20:09.273
CVE-2025-34205,9.8,2025-10-02T22:15:37.383
CVE-2025-34206,9.8,2025-09-24T18:46:15.250
CVE-2025-43803,4.3,2025-12-16T16:38:56.170
CVE-2025-10568,9.8,2026-01-16T17:16:48.903
CVE-2025-43809,4.3,2025-12-16T15:06:15.563
CVE-2025-52159,8.8,2025-09-25T19:34:27.353
CVE-2025-54761,8.0,2025-09-25T19:34:15.797
CVE-2025-54815,8.8,2025-09-25T19:33:57.900
CVE-2025-56762,6.1,2025-10-03T17:04:28.030
CVE-2025-57396,6.5,2025-10-03T16:58:21.410
CVE-2025-59431,9.8,2025-10-08T18:26:15.403
CVE-2025-59689,6.1,2025-11-05T19:25:35.093
CVE-2025-9079,7.2,2025-09-25T20:16:04.963
CVE-2025-9081,6.5,2025-09-25T20:14:59.717
CVE-2025-43808,5.3,2025-12-15T18:18:01.137
CVE-2025-10652,6.5,2025-09-22T21:23:01.543
CVE-2025-10002,4.9,2025-09-22T21:23:01.543
CVE-2025-10181,6.4,2025-09-22T21:23:01.543
CVE-2025-10305,5.3,2025-09-22T21:23:01.543
CVE-2025-10489,4.3,2025-09-22T21:23:01.543
CVE-2025-9949,4.3,2025-09-22T21:23:01.543
CVE-2025-10658,6.5,2025-09-22T21:23:01.543
CVE-2025-9882,6.1,2025-09-22T21:23:01.543
CVE-2025-9883,6.1,2025-09-22T21:23:01.543
CVE-2025-9887,4.3,2025-09-22T21:23:01.543
CVE-2025-10741,6.3,2025-09-22T21:23:01.543
CVE-2025-40925,9.1,2025-09-22T21:23:01.543
CVE-2025-10755,6.3,2025-09-22T21:23:01.543
CVE-2025-10756,8.8,2026-01-08T19:37:37.597
CVE-2025-10757,8.8,2026-01-08T16:14:38.433
CVE-2025-10758,4.8,2025-10-08T18:20:12.043
CVE-2025-10759,5.3,2025-10-30T14:15:58.187
CVE-2025-10760,6.3,2025-09-22T21:23:01.543
CVE-2025-10761,3.7,2025-09-22T21:23:01.543
CVE-2025-10762,6.3,2025-09-22T21:23:01.543
CVE-2025-10763,6.3,2025-09-22T21:23:01.543
CVE-2025-10764,8.8,2025-10-14T19:44:06.880
CVE-2025-10765,7.2,2025-10-14T19:44:35.787
CVE-2025-10766,4.3,2025-10-14T19:59:30.200
CVE-2025-6544,9.8,2025-10-08T20:05:02.450
CVE-2025-10768,9.8,2025-10-08T20:04:01.310
CVE-2025-10769,9.8,2025-10-08T19:58:40.783
CVE-2025-53692,7.1,2025-09-22T21:23:01.543
CVE-2025-10767,4.5,2025-09-22T21:23:01.543
CVE-2025-10770,6.5,2025-10-08T19:52:02.857
CVE-2025-10771,9.8,2025-10-08T19:42:21.170
CVE-2025-10772,6.3,2025-09-22T21:23:01.543
CVE-2025-10773,8.8,2025-09-30T18:15:48.920
CVE-2025-10774,4.7,2025-09-23T14:15:36.647
CVE-2025-10775,7.2,2025-10-07T20:47:40.273
CVE-2025-10776,3.7,2025-09-22T21:23:01.543
CVE-2025-10777,6.3,2025-09-22T21:23:01.543
CVE-2025-10778,3.1,2025-09-22T21:23:01.543
CVE-2025-10779,9.8,2025-09-25T20:01:52.330
CVE-2025-10780,8.8,2025-09-25T19:58:28.677
CVE-2025-10781,9.8,2025-09-23T16:52:22.440
CVE-2025-59798,5.5,2025-11-03T18:17:01.140
CVE-2025-59799,5.5,2025-11-03T18:17:01.277
CVE-2025-59800,5.5,2025-09-25T19:27:49.250
CVE-2025-59801,4.3,2025-09-22T21:22:33.590
CVE-2025-10782,9.8,2025-09-23T16:52:14.393
CVE-2025-10783,9.8,2025-09-23T16:52:05.600
CVE-2025-10784,9.8,2025-09-23T16:51:54.943
CVE-2025-10785,9.8,2025-09-25T19:22:45.970
CVE-2025-9115,5.6,2025-09-22T21:22:33.590
CVE-2025-9487,4.7,2025-09-22T21:22:33.590
CVE-2025-9540,4.7,2025-09-22T21:22:33.590
CVE-2025-9541,4.7,2025-09-22T21:22:33.590
CVE-2025-10786,9.8,2025-09-25T19:22:07.307
CVE-2025-10787,6.3,2025-09-22T21:22:33.590
CVE-2025-0875,6.5,2026-02-11T08:16:06.127
CVE-2025-10788,9.8,2025-09-25T19:21:49.740
CVE-2025-10789,9.8,2025-09-25T19:19:29.810
CVE-2025-5962,7.7,2025-09-22T21:22:33.590
CVE-2025-10790,8.8,2025-09-25T19:19:05.383
CVE-2025-10791,9.8,2025-09-25T19:17:53.663
CVE-2025-8079,4.6,2025-09-22T21:22:33.590
CVE-2025-10009,,2025-09-22T21:22:33.590
CVE-2025-10792,8.8,2025-10-08T19:36:26.743
CVE-2025-10793,9.8,2025-10-23T20:06:00.793
CVE-2025-25177,5.1,2025-09-22T21:22:33.590
CVE-2025-9035,5.4,2025-09-22T21:22:33.590
CVE-2025-10794,6.1,2025-09-25T19:16:53.013
CVE-2025-10795,9.8,2025-09-25T19:16:38.177
CVE-2025-46711,5.5,2025-10-17T14:04:48.523
CVE-2025-9983,,2025-09-22T21:22:33.590
CVE-2025-10796,9.8,2025-09-25T19:16:10.130
CVE-2025-10797,9.8,2025-09-25T19:15:53.013
CVE-2025-10798,9.8,2025-09-25T19:15:31.297
CVE-2025-10799,9.8,2025-09-25T19:15:17.383
CVE-2025-10854,8.1,2025-09-22T21:22:33.590
CVE-2025-59797,5.8,2025-09-22T21:22:33.590
CVE-2025-10800,9.8,2025-09-24T20:14:24.773
CVE-2025-10801,9.8,2025-09-24T20:24:02.040
CVE-2025-51006,7.8,2025-10-14T19:58:01.560
CVE-2025-56074,9.8,2025-09-25T19:14:55.033
CVE-2025-56075,5.4,2025-09-25T19:14:41.880
CVE-2025-10802,9.8,2025-09-24T20:25:08.470
CVE-2025-10803,8.8,2025-09-24T20:25:18.200
CVE-2025-9038,,2025-09-22T21:22:33.590
CVE-2025-10804,8.8,2025-09-24T20:25:31.943
CVE-2025-10805,8.8,2025-09-24T20:26:16.380
CVE-2025-35041,7.5,2025-12-19T12:30:13.207
CVE-2025-35042,9.8,2025-12-19T12:28:20.500
CVE-2025-36037,5.4,2025-10-03T19:12:49.423
CVE-2025-36202,8.8,2025-10-03T19:13:00.890
CVE-2025-57430,7.5,2025-10-14T19:57:05.717
CVE-2025-57432,9.8,2025-10-14T19:56:50.727
CVE-2025-57433,6.5,2025-10-14T19:56:41.777
CVE-2025-57601,9.8,2025-09-23T19:15:40.790
CVE-2025-57602,9.8,2025-09-23T19:15:40.977
CVE-2025-57605,8.8,2025-09-23T19:15:41.140
CVE-2025-57682,6.5,2025-10-14T19:56:26.170
CVE-2025-10806,8.8,2025-09-24T20:24:42.163
CVE-2025-10807,8.8,2025-09-24T20:24:12.183
CVE-2025-43807,5.4,2025-12-15T18:18:40.497
CVE-2025-57431,8.8,2025-10-14T19:53:19.917
CVE-2025-57434,8.8,2025-10-14T19:56:03.233
CVE-2025-59335,7.1,2025-09-23T16:51:42.487
CVE-2025-59411,5.4,2025-09-23T16:51:03.780
CVE-2025-59412,5.4,2025-09-23T16:50:51.817
CVE-2025-59413,6.5,2025-09-23T16:49:02.553
CVE-2025-10808,9.8,2025-09-25T19:14:07.200
CVE-2025-10809,9.8,2025-09-25T19:14:26.233
CVE-2025-43953,8.8,2025-09-22T21:22:33.590
CVE-2025-55885,6.3,2025-10-14T19:52:10.700
CVE-2025-55886,6.5,2025-11-17T19:16:19.537
CVE-2025-55888,7.3,2025-10-14T19:51:59.197
CVE-2025-57437,9.8,2025-10-10T21:03:59.970
CVE-2025-57438,6.8,2025-10-10T21:05:10.807
CVE-2025-57439,8.8,2025-10-17T20:33:20.780
CVE-2025-57440,7.5,2025-10-28T21:15:39.380
CVE-2025-57441,9.8,2025-10-17T20:34:42.913
CVE-2025-59418,5.5,2025-09-22T21:22:33.590
CVE-2025-59420,7.5,2025-11-03T18:17:01.017
CVE-2025-10810,9.8,2025-09-25T19:13:55.290
CVE-2025-10811,9.8,2025-09-25T19:13:43.040
CVE-2025-36064,5.9,2025-10-03T19:13:13.937
